-13613000	4604500	0
-13611750	4604500	0
-13610500	4604500	0
-13609250	4604500	0
-13608000	4604500	0
-13606750	4604500	0
-13605500	4604500	0
-13604250	4604500	0
-13603000	4604500	0
-13601750	4604500	0
-13600500	4604500	0
-13599250	4604500	0
-13598000	4604500	0
-13596750	4604500	0
-13595500	4604500	0
-13594250	4604500	0
-13593000	4604500	0
-13591750	4604500	0
-13590500	4604500	0
-13589250	4604500	0
-13588000	4604500	0
-13586750	4604500	0
-13585500	4604500	0
-13724250	4605750	0
-13723000	4605750	0
-13721750	4605750	0
-13720500	4605750	0
-13719250	4605750	0
-13718000	4605750	0
-13716750	4605750	0
-13715500	4605750	0
-13714250	4605750	0
-13713000	4605750	0
-13711750	4605750	0
-13710500	4605750	0
-13709250	4605750	0
-13708000	4605750	0
-13706750	4605750	0
-13705500	4605750	0
-13704250	4605750	0
-13703000	4605750	0
-13701750	4605750	0
-13700500	4605750	0
-13699250	4605750	0
-13698000	4605750	0
-13696750	4605750	0
-13695500	4605750	0
-13694250	4605750	0
-13693000	4605750	0
-13691750	4605750	0
-13690500	4605750	0
-13689250	4605750	0
-13688000	4605750	0
-13686750	4605750	0
-13685500	4605750	0
-13684250	4605750	0
-13683000	4605750	0
-13681750	4605750	0
-13680500	4605750	0
-13679250	4605750	0
-13678000	4605750	0
-13676750	4605750	0
-13675500	4605750	0
-13674250	4605750	0
-13673000	4605750	0
-13671750	4605750	0
-13670500	4605750	0
-13669250	4605750	0
-13668000	4605750	0
-13666750	4605750	0
-13665500	4605750	0
-13664250	4605750	0
-13663000	4605750	0
-13661750	4605750	0
-13660500	4605750	0
-13659250	4605750	0
-13658000	4605750	0
-13656750	4605750	0
-13655500	4605750	0
-13654250	4605750	0
-13653000	4605750	0
-13651750	4605750	0
-13650500	4605750	0
-13649250	4605750	0
-13648000	4605750	0
-13646750	4605750	0
-13645500	4605750	0
-13644250	4605750	0
-13643000	4605750	0
-13641750	4605750	0
-13640500	4605750	0
-13639250	4605750	0
-13638000	4605750	0
-13636750	4605750	0
-13635500	4605750	0
-13634250	4605750	0
-13633000	4605750	0
-13631750	4605750	0
-13630500	4605750	0
-13629250	4605750	0
-13628000	4605750	0
-13626750	4605750	0
-13625500	4605750	0
-13624250	4605750	0
-13623000	4605750	0
-13621750	4605750	0
-13620500	4605750	0
-13619250	4605750	0
-13618000	4605750	0
-13616750	4605750	0
-13615500	4605750	0
-13614250	4605750	0
-13613000	4605750	0
-13611750	4605750	0
-13610500	4605750	0
-13609250	4605750	0
-13608000	4605750	0
-13606750	4605750	0
-13605500	4605750	0
-13604250	4605750	0
-13603000	4605750	0
-13601750	4605750	0
-13600500	4605750	0
-13599250	4605750	0
-13598000	4605750	0
-13596750	4605750	0
