X,Y,Z,Density,Susceptibility
-13636126.99,4665175.01,-19500,0,0.001
-13715920.06,4667881.969,-19500,0,0.001
-13713345.62,4667887.619,-19500,0,0.001
-13710771.17,4667892.619,-19500,0,0.001
-13708196.72,4667896.966,-19500,0,0.001
-13705622.27,4667900.663,-19500,0,0.001
-13703047.81,4667903.708,-19500,0,0.001
-13700473.35,4667906.102,-19500,0,0.001
-13697898.89,4667907.845,-19500,0,0.001
-13695324.42,4667908.937,-19500,0,0.001
-13692749.96,4667909.377,-19500,0,0.001
-13690175.49,4667909.166,-19500,0,0.001
-13687601.03,4667908.303,-19500,0,0.001
-13685026.57,4667906.789,-19500,0,0.001
-13682452.11,4667904.624,-19500,0,0.001
-13679877.65,4667901.808,-19500,0,0.001
-13677303.19,4667898.34,-19500,0,0.001
-13674728.74,4667894.221,-19500,0,0.001
-13672154.29,4667889.451,-19500,0,0.001
-13669579.84,4667884.03,-19500,0,0.001
-13667005.41,4667877.957,-19500,0,0.001
-13664430.97,4667871.233,-19500,0,0.001
-13661856.55,4667863.858,-19500,0,0.001
-13659282.13,4667855.831,-19500,0,0.001
-13656707.71,4667847.153,-19500,0,0.001
-13654133.31,4667837.824,-19500,0,0.001
-13651558.91,4667827.844,-19500,0,0.001
-13648984.53,4667817.212,-19500,0,0.001
-13646410.15,4667805.93,-19500,0,0.001
-13643835.78,4667793.996,-19500,0,0.001
-13641261.43,4667781.411,-19500,0,0.001
-13638687.08,4667768.174,-19500,0,0.001
-13636112.75,4667754.287,-19500,0,0.001
-13633538.43,4667739.748,-19500,0,0.001
-13715926.05,4670462.014,-19500,0,0.001
-13713350.96,4670467.67,-19500,0,0.001
-13710775.86,4670472.674,-19500,0,0.001
-13708200.75,4670477.026,-19500,0,0.001
-13705625.65,4670480.726,-19500,0,0.001
-13703050.54,4670483.774,-19500,0,0.001
-13700475.42,4670486.17,-19500,0,0.001
-13697900.31,4670487.914,-19500,0,0.001
-13695325.19,4670489.007,-19500,0,0.001
-13692750.07,4670489.447,-19500,0,0.001
-13690174.96,4670489.236,-19500,0,0.001
-13687599.84,4670488.373,-19500,0,0.001
-13685024.72,4670486.857,-19500,0,0.001
-13682449.61,4670484.69,-19500,0,0.001
-13679874.5,4670481.872,-19500,0,0.001
-13677299.39,4670478.401,-19500,0,0.001
-13674724.28,4670474.278,-19500,0,0.001
-13672149.18,4670469.504,-19500,0,0.001
-13669574.08,4670464.077,-19500,0,0.001
-13666998.99,4670457.999,-19500,0,0.001
-13664423.9,4670451.269,-19500,0,0.001
-13661848.82,4670443.887,-19500,0,0.001
-13659273.75,4670435.853,-19500,0,0.001
-13656698.69,4670427.168,-19500,0,0.001
-13654123.63,4670417.83,-19500,0,0.001
-13651548.58,4670407.841,-19500,0,0.001
-13648973.54,4670397.2,-19500,0,0.001
-13646398.51,4670385.907,-19500,0,0.001
-13643823.49,4670373.962,-19500,0,0.001
-13641248.48,4670361.366,-19500,0,0.001
-13638673.49,4670348.117,-19500,0,0.001
-13636098.5,4670334.217,-19500,0,0.001
-13633523.53,4670319.666,-19500,0,0.001
-13715932.05,4673042.715,-19500,0,0.001
-13713356.3,4673048.375,-19500,0,0.001
-13710780.55,4673053.383,-19500,0,0.001
-13708204.79,4673057.739,-19500,0,0.001
-13705629.03,4673061.443,-19500,0,0.001
-13703053.26,4673064.493,-19500,0,0.001
-13700477.5,4673066.892,-19500,0,0.001
-13697901.73,4673068.638,-19500,0,0.001
-13695325.96,4673069.731,-19500,0,0.001
-13692750.19,4673070.172,-19500,0,0.001
-13690174.42,4673069.96,-19500,0,0.001
-13687598.65,4673069.096,-19500,0,0.001
-13685022.88,4673067.58,-19500,0,0.001
-13682447.11,4673065.411,-19500,0,0.001
-13679871.34,4673062.59,-19500,0,0.001
-13677295.58,4673059.116,-19500,0,0.001
-13674719.82,4673054.989,-19500,0,0.001
-13672144.07,4673050.211,-19500,0,0.001
-13669568.32,4673044.779,-19500,0,0.001
-13666992.57,4673038.696,-19500,0,0.001
-13664416.83,4673031.959,-19500,0,0.001
-13659265.37,4673016.53,-19500,0,0.001
-13656689.65,4673007.836,-19500,0,0.001
-13654113.94,4672998.49,-19500,0,0.001
-13651538.24,4672988.492,-19500,0,0.001
-13648962.55,4672977.841,-19500,0,0.001
-13646386.86,4672966.538,-19500,0,0.001
-13643811.19,4672954.583,-19500,0,0.001
-13641235.53,4672941.975,-19500,0,0.001
-13638659.88,4672928.715,-19500,0,0.001
-13636084.24,4672914.802,-19500,0,0.001
-13700479.58,4675648.269,-19500,0,0.001
-13697903.15,4675650.016,-19500,0,0.001
-13695326.73,4675651.111,-19500,0,0.001
-13692750.3,4675651.552,-19500,0,0.001
-13690173.88,4675651.34,-19500,0,0.001
-13687597.45,4675650.475,-19500,0,0.001
-13685021.03,4675648.958,-19500,0,0.001
-13682444.61,4675646.787,-19500,0,0.001
-13679868.19,4675643.963,-19500,0,0.001
-13677291.77,4675640.486,-19500,0,0.001
-13674715.36,4675636.356,-19500,0,0.001
-13672138.95,4675631.573,-19500,0,0.001
-13669562.54,4675626.136,-19500,0,0.001
-13666986.14,4675620.047,-19500,0,0.001
-13664409.75,4675613.305,-19500,0,0.001
-13661833.36,4675605.91,-19500,0,0.001
-13659256.98,4675597.861,-19500,0,0.001
-13656680.61,4675589.16,-19500,0,0.001
-13654104.25,4675579.806,-19500,0,0.001
-13651527.89,4675569.799,-19500,0,0.001
-13648951.54,4675559.138,-19500,0,0.001
-13646375.21,4675547.825,-19500,0,0.001
-13643798.88,4675535.859,-19500,0,0.001
-13641222.56,4675523.24,-19500,0,0.001
-13638646.26,4675509.967,-19500,0,0.001
-13697904.58,4678232.051,-19500,0,0.001
-13695327.5,4678233.146,-19500,0,0.001
-13692750.42,4678233.588,-19500,0,0.001
-13690173.34,4678233.376,-19500,0,0.001
-13687596.26,4678232.51,-19500,0,0.001
-13685019.18,4678230.991,-19500,0,0.001
-13682442.1,4678228.818,-19500,0,0.001
-13679865.03,4678225.992,-19500,0,0.001
-13677287.96,4678222.512,-19500,0,0.001
-13674710.89,4678218.378,-19500,0,0.001
-13672133.83,4678213.59,-19500,0,0.001
-13669556.77,4678208.149,-19500,0,0.001
-13666979.71,4678202.055,-19500,0,0.001
-13664402.66,4678195.306,-19500,0,0.001
-13661825.62,4678187.904,-19500,0,0.001
-13659248.59,4678179.849,-19500,0,0.001
-13656671.56,4678171.14,-19500,0,0.001
-13654094.54,4678161.777,-19500,0,0.001
-13651517.53,4678151.761,-19500,0,0.001
-13648940.53,4678141.091,-19500,0,0.001
-13646363.54,4678129.767,-19500,0,0.001
-13643786.56,4678117.79,-19500,0,0.001
-13641209.59,4678105.16,-19500,0,0.001
-13697906,4680814.741,-19500,0,0.001
-13695328.27,4680815.838,-19500,0,0.001
-13692750.53,4680816.28,-19500,0,0.001
-13690172.8,4680816.068,-19500,0,0.001
-13687595.06,4680815.201,-19500,0,0.001
-13685017.33,4680813.681,-19500,0,0.001
-13682439.6,4680811.506,-19500,0,0.001
-13679861.87,4680808.677,-19500,0,0.001
-13677284.14,4680805.194,-19500,0,0.001
-13674706.42,4680801.056,-19500,0,0.001
-13672128.7,4680796.264,-19500,0,0.001
-13669550.98,4680790.818,-19500,0,0.001
-13666973.28,4680784.718,-19500,0,0.001
-13664395.57,4680777.964,-19500,0,0.001
-13661817.87,4680770.555,-19500,0,0.001
-13659240.18,4680762.493,-19500,0,0.001
-13656662.5,4680753.776,-19500,0,0.001
-13654084.83,4680744.404,-19500,0,0.001
-13651507.16,4680734.379,-19500,0,0.001
-13648929.5,4680723.7,-19500,0,0.001
-13646351.86,4680712.366,-19500,0,0.001
-13643774.22,4680700.378,-19500,0,0.001
-13697907.43,4683398.089,-19500,0,0.001
-13695329.04,4683399.186,-19500,0,0.001
-13692750.65,4683399.629,-19500,0,0.001
-13690172.26,4683399.417,-19500,0,0.001
-13687593.87,4683398.549,-19500,0,0.001
-13685015.48,4683397.027,-19500,0,0.001
-13682437.09,4683394.851,-19500,0,0.001
-13679858.7,4683392.019,-19500,0,0.001
-13677280.32,4683388.533,-19500,0,0.001
-13674701.94,4683384.391,-19500,0,0.001
-13672123.57,4683379.595,-19500,0,0.001
-13669545.2,4683374.145,-19500,0,0.001
-13666966.83,4683368.039,-19500,0,0.001
-13664388.47,4683361.278,-19500,0,0.001
-13661810.12,4683353.863,-19500,0,0.001
-13659231.77,4683345.793,-19500,0,0.001
-13656653.43,4683337.068,-19500,0,0.001
-13654075.1,4683327.689,-19500,0,0.001
-13651496.78,4683317.654,-19500,0,0.001
-13648918.47,4683306.965,-19500,0,0.001
-13646340.17,4683295.621,-19500,0,0.001
-13643761.88,4683283.623,-19500,0,0.001
-13697908.86,4685982.094,-19500,0,0.001
-13695329.81,4685983.192,-19500,0,0.001
-13692750.76,4685983.635,-19500,0,0.001
-13690171.72,4685983.423,-19500,0,0.001
-13687592.67,4685982.555,-19500,0,0.001
-13685013.62,4685981.032,-19500,0,0.001
-13682434.58,4685978.853,-19500,0,0.001
-13679855.54,4685976.019,-19500,0,0.001
-13677276.5,4685972.529,-19500,0,0.001
-13674697.46,4685968.384,-19500,0,0.001
-13672118.43,4685963.584,-19500,0,0.001
-13669539.4,4685958.128,-19500,0,0.001
-13666960.38,4685952.017,-19500,0,0.001
-13664381.37,4685945.25,-19500,0,0.001
-13661802.36,4685937.828,-19500,0,0.001
-13659223.35,4685929.751,-19500,0,0.001
-13656644.36,4685921.018,-19500,0,0.001
-13654065.37,4685911.63,-19500,0,0.001
-13651486.39,4685901.587,-19500,0,0.001
-13648907.43,4685890.888,-19500,0,0.001
-13646328.47,4685879.534,-19500,0,0.001
-13643749.52,4685867.525,-19500,0,0.001
-13697910.29,4688566.757,-19500,0,0.001
-13695330.58,4688567.857,-19500,0,0.001
-13692750.88,4688568.3,-19500,0,0.001
-13690171.18,4688568.087,-19500,0,0.001
-13687591.47,4688567.219,-19500,0,0.001
-13685011.77,4688565.694,-19500,0,0.001
-13682432.07,4688563.513,-19500,0,0.001
-13679852.37,4688560.677,-19500,0,0.001
-13677272.67,4688557.184,-19500,0,0.001
-13674692.98,4688553.035,-19500,0,0.001
-13672113.29,4688548.23,-19500,0,0.001
-13669533.61,4688542.77,-19500,0,0.001
-13666953.93,4688536.653,-19500,0,0.001
-13664374.25,4688529.88,-19500,0,0.001
-13661794.59,4688522.452,-19500,0,0.001
-13659214.93,4688514.367,-19500,0,0.001
-13656635.28,4688505.627,-19500,0,0.001
-13654055.63,4688496.23,-19500,0,0.001
-13651476,4688486.178,-19500,0,0.001
-13648896.37,4688475.469,-19500,0,0.001
-13646316.76,4688464.105,-19500,0,0.001
-13643737.15,4688452.085,-19500,0,0.001
-13697911.72,4691152.079,-19500,0,0.001
-13695331.36,4691153.18,-19500,0,0.001
-13692751,4691153.623,-19500,0,0.001
-13690170.63,4691153.411,-19500,0,0.001
-13687590.27,4691152.541,-19500,0,0.001
-13685009.91,4691151.015,-19500,0,0.001
-13682429.55,4691148.832,-19500,0,0.001
-13679849.2,4691145.993,-19500,0,0.001
-13677268.84,4691142.497,-19500,0,0.001
-13674688.49,4691138.345,-19500,0,0.001
-13672108.15,4691133.536,-19500,0,0.001
-13669527.8,4691128.07,-19500,0,0.001
-13666947.47,4691121.948,-19500,0,0.001
-13664367.14,4691115.169,-19500,0,0.001
-13661786.81,4691107.734,-19500,0,0.001
-13659206.5,4691099.642,-19500,0,0.001
-13656626.19,4691090.893,-19500,0,0.001
-13654045.88,4691081.488,-19500,0,0.001
-13651465.59,4691071.427,-19500,0,0.001
-13648885.31,4691060.709,-19500,0,0.001
-13646305.03,4691049.334,-19500,0,0.001
-13643724.77,4691037.303,-19500,0,0.001
-13700494.17,4693736.302,-19500,0,0.001
-13697913.15,4693738.061,-19500,0,0.001
-13695332.13,4693739.162,-19500,0,0.001
-13692751.11,4693739.606,-19500,0,0.001
-13690170.09,4693739.393,-19500,0,0.001
-13687589.07,4693738.523,-19500,0,0.001
-13685008.05,4693736.995,-19500,0,0.001
-13682427.03,4693734.811,-19500,0,0.001
-13679846.02,4693731.969,-19500,0,0.001
-13677265.01,4693728.47,-19500,0,0.001
-13674684,4693724.314,-19500,0,0.001
-13672103,4693719.5,-19500,0,0.001
-13669522,4693714.03,-19500,0,0.001
-13666941,4693707.902,-19500,0,0.001
-13664360.01,4693701.117,-19500,0,0.001
-13661779.03,4693693.675,-19500,0,0.001
-13659198.05,4693685.576,-19500,0,0.001
-13656617.09,4693676.82,-19500,0,0.001
-13654036.13,4693667.406,-19500,0,0.001
-13651455.18,4693657.335,-19500,0,0.001
-13648874.23,4693646.608,-19500,0,0.001
-13646293.3,4693635.223,-19500,0,0.001
-13643712.38,4693623.181,-19500,0,0.001
-13700496.26,4696322.942,-19500,0,0.001
-13697914.58,4696324.702,-19500,0,0.001
-13695332.91,4696325.804,-19500,0,0.001
-13692751.23,4696326.249,-19500,0,0.001
-13690169.55,4696326.035,-19500,0,0.001
-13687587.87,4696325.164,-19500,0,0.001
-13685006.19,4696323.635,-19500,0,0.001
-13682424.52,4696321.449,-19500,0,0.001
-13679842.84,4696318.604,-19500,0,0.001
-13677261.17,4696315.102,-19500,0,0.001
-13674679.5,4696310.942,-19500,0,0.001
-13672097.84,4696306.125,-19500,0,0.001
-13669516.18,4696300.649,-19500,0,0.001
-13666934.53,4696294.516,-19500,0,0.001
-13664352.88,4696287.725,-19500,0,0.001
-13661771.24,4696280.276,-19500,0,0.001
-13659189.6,4696272.17,-19500,0,0.001
-13656607.98,4696263.405,-19500,0,0.001
-13654026.36,4696253.983,-19500,0,0.001
-13651444.75,4696243.904,-19500,0,0.001
-13648863.15,4696233.166,-19500,0,0.001
-13646281.56,4696221.771,-19500,0,0.001
-13643699.98,4696209.719,-19500,0,0.001
-13703080.69,4698907.822,-19500,0,0.001
-13700498.36,4698910.242,-19500,0,0.001
-13697916.02,4698912.003,-19500,0,0.001
-13695333.68,4698913.107,-19500,0,0.001
-13692751.34,4698913.552,-19500,0,0.001
-13690169,4698913.338,-19500,0,0.001
-13687586.67,4698912.466,-19500,0,0.001
-13685004.33,4698910.936,-19500,0,0.001
-13682421.99,4698908.748,-19500,0,0.001
-13679839.66,4698905.901,-19500,0,0.001
-13677257.33,4698902.395,-19500,0,0.001
-13674675,4698898.232,-19500,0,0.001
-13672092.68,4698893.41,-19500,0,0.001
-13669510.36,4698887.929,-19500,0,0.001
-13666928.05,4698881.79,-19500,0,0.001
-13664345.74,4698874.993,-19500,0,0.001
-13661763.44,4698867.538,-19500,0,0.001
-13659181.15,4698859.424,-19500,0,0.001
-13656598.86,4698850.652,-19500,0,0.001
-13654016.58,4698841.221,-19500,0,0.001
-13651434.32,4698831.133,-19500,0,0.001
-13648852.06,4698820.385,-19500,0,0.001
-13646269.81,4698808.98,-19500,0,0.001
-13703083.45,4701495.781,-19500,0,0.001
-13700500.45,4701498.203,-19500,0,0.001
-13697917.45,4701499.966,-19500,0,0.001
-13695334.46,4701501.07,-19500,0,0.001
-13692751.46,4701501.516,-19500,0,0.001
-13690168.46,4701501.302,-19500,0,0.001
-13687585.46,4701500.429,-19500,0,0.001
-13685002.46,4701498.898,-19500,0,0.001
-13682419.47,4701496.707,-19500,0,0.001
-13679836.48,4701493.858,-19500,0,0.001
-13677253.49,4701490.349,-19500,0,0.001
-13674670.5,4701486.182,-19500,0,0.001
-13672087.52,4701481.355,-19500,0,0.001
-13669504.54,4701475.87,-19500,0,0.001
-13666921.57,4701469.726,-19500,0,0.001
-13664338.6,4701462.923,-19500,0,0.001
-13661755.64,4701455.46,-19500,0,0.001
-13659172.68,4701447.339,-19500,0,0.001
-13656589.74,4701438.559,-19500,0,0.001
-13654006.8,4701429.12,-19500,0,0.001
-13651423.87,4701419.022,-19500,0,0.001
-13648840.95,4701408.266,-19500,0,0.001
-13646258.04,4701396.85,-19500,0,0.001
-13705669.86,4704081.317,-19500,0,0.001
-13703086.2,4704084.401,-19500,0,0.001
-13700502.55,4704086.826,-19500,0,0.001
-13697918.89,4704088.59,-19500,0,0.001
-13695335.23,4704089.696,-19500,0,0.001
-13692751.57,4704090.141,-19500,0,0.001
-13690167.92,4704089.928,-19500,0,0.001
-13687584.26,4704089.054,-19500,0,0.001
-13685000.6,4704087.521,-19500,0,0.001
-13682416.94,4704085.329,-19500,0,0.001
-13679833.29,4704082.477,-19500,0,0.001
-13677249.64,4704078.965,-19500,0,0.001
-13674665.99,4704074.794,-19500,0,0.001
-13672082.35,4704069.963,-19500,0,0.001
-13669498.71,4704064.473,-19500,0,0.001
-13666915.08,4704058.323,-19500,0,0.001
-13664331.45,4704051.514,-19500,0,0.001
-13661747.83,4704044.045,-19500,0,0.001
-13659164.21,4704035.916,-19500,0,0.001
-13656580.61,4704027.128,-19500,0,0.001
-13653997.01,4704017.681,-19500,0,0.001
-13651413.42,4704007.574,-19500,0,0.001
-13648829.84,4703996.807,-19500,0,0.001
-13646246.27,4703985.381,-19500,0,0.001
-13708257.59,4706666.85,-19500,0,0.001
-13705673.28,4706670.597,-19500,0,0.001
-13703088.97,4706673.684,-19500,0,0.001
-13700504.65,4706676.111,-19500,0,0.001
-13697920.33,4706677.877,-19500,0,0.001
-13695336.01,4706678.983,-19500,0,0.001
-13692751.69,4706679.43,-19500,0,0.001
-13690167.37,4706679.216,-19500,0,0.001
-13687583.05,4706678.341,-19500,0,0.001
-13684998.73,4706676.807,-19500,0,0.001
-13682414.41,4706674.612,-19500,0,0.001
-13679830.1,4706671.758,-19500,0,0.001
-13677245.79,4706668.243,-19500,0,0.001
-13674661.48,4706664.068,-19500,0,0.001
-13672077.17,4706659.233,-19500,0,0.001
-13669492.87,4706653.738,-19500,0,0.001
-13666908.58,4706647.582,-19500,0,0.001
-13664324.29,4706640.767,-19500,0,0.001
-13661740.01,4706633.291,-19500,0,0.001
-13659155.73,4706625.155,-19500,0,0.001
-13656571.47,4706616.359,-19500,0,0.001
-13653987.21,4706606.903,-19500,0,0.001
-13651402.96,4706596.787,-19500,0,0.001
-13648818.71,4706586.011,-19500,0,0.001
-13646234.48,4706574.575,-19500,0,0.001
-13700442.47,4629283.24,-19500,-0.03,0.05
-13697877.73,4629284.959,-19500,-0.03,0.05
-13695312.99,4629286.036,-19500,-0.03,0.05
-13692748.25,4629286.47,-19500,-0.03,0.05
-13690183.51,4629286.262,-19500,-0.03,0.05
-13687618.77,4629285.411,-19500,-0.03,0.05
-13685054.03,4629283.918,-19500,-0.03,0.05
-13682489.29,4629281.782,-19500,-0.03,0.05
-13679924.56,4629279.003,-19500,-0.03,0.05
-13677359.82,4629275.582,-19500,-0.03,0.05
-13674795.09,4629271.518,-19500,-0.03,0.05
-13672230.37,4629266.812,-19500,-0.03,0.05
-13669665.65,4629261.463,-19500,-0.03,0.05
-13667100.93,4629255.472,-19500,-0.03,0.05
-13664536.22,4629248.838,-19500,-0.03,0.05
-13661971.52,4629241.562,-19500,-0.03,0.05
-13659406.82,4629233.643,-19500,-0.03,0.05
-13656842.13,4629225.081,-19500,-0.03,0.05
-13654277.45,4629215.877,-19500,-0.03,0.05
-13651712.78,4629206.031,-19500,-0.03,0.05
-13649148.11,4629195.542,-19500,-0.03,0.05
-13646583.46,4629184.41,-19500,-0.03,0.05
-13644018.81,4629172.636,-19500,-0.03,0.05
-13641454.18,4629160.22,-19500,-0.03,0.05
-13638889.56,4629147.161,-19500,-0.03,0.05
-13636324.95,4629133.46,-19500,-0.03,0.05
-13633760.35,4629119.116,-19500,-0.03,0.05
-13631195.77,4629104.13,-19500,-0.03,0.05
-13628631.2,4629088.501,-19500,-0.03,0.05
-13626066.64,4629072.23,-19500,-0.03,0.05
-13623502.1,4629055.317,-19500,-0.03,0.05
-13620937.58,4629037.761,-19500,-0.03,0.05
-13618373.07,4629019.563,-19500,-0.03,0.05
-13615808.57,4629000.723,-19500,-0.03,0.05
-13613244.1,4628981.24,-19500,-0.03,0.05
-13610679.64,4628961.115,-19500,-0.03,0.05
-13608115.2,4628940.348,-19500,-0.03,0.05
-13605550.78,4628918.938,-19500,-0.03,0.05
-13602986.38,4628896.886,-19500,-0.03,0.05
-13600422,4628874.192,-19500,-0.03,0.05
-13597857.64,4628850.856,-19500,-0.03,0.05
-13595293.3,4628826.878,-19500,-0.03,0.05
-13695313.75,4631856.358,-19500,-0.03,0.05
-13692748.36,4631856.793,-19500,-0.03,0.05
-13690182.98,4631856.584,-19500,-0.03,0.05
-13687617.59,4631855.732,-19500,-0.03,0.05
-13685052.21,4631854.238,-19500,-0.03,0.05
-13682486.83,4631852.1,-19500,-0.03,0.05
-13679921.45,4631849.319,-19500,-0.03,0.05
-13677356.07,4631845.894,-19500,-0.03,0.05
-13674790.7,4631841.827,-19500,-0.03,0.05
-13672225.33,4631837.117,-19500,-0.03,0.05
-13669659.96,4631831.763,-19500,-0.03,0.05
-13667094.6,4631825.766,-19500,-0.03,0.05
-13664529.25,4631819.126,-19500,-0.03,0.05
-13661963.9,4631811.843,-19500,-0.03,0.05
-13659398.56,4631803.917,-19500,-0.03,0.05
-13656833.23,4631795.348,-19500,-0.03,0.05
-13654267.9,4631786.136,-19500,-0.03,0.05
-13651702.58,4631776.281,-19500,-0.03,0.05
-13649137.28,4631765.782,-19500,-0.03,0.05
-13646571.98,4631754.641,-19500,-0.03,0.05
-13644006.69,4631742.856,-19500,-0.03,0.05
-13641441.41,4631730.429,-19500,-0.03,0.05
-13638876.15,4631717.358,-19500,-0.03,0.05
-13636310.89,4631703.644,-19500,-0.03,0.05
-13633745.65,4631689.288,-19500,-0.03,0.05
-13631180.42,4631674.288,-19500,-0.03,0.05
-13628615.21,4631658.645,-19500,-0.03,0.05
-13626050.01,4631642.36,-19500,-0.03,0.05
-13623484.82,4631625.431,-19500,-0.03,0.05
-13620919.66,4631607.86,-19500,-0.03,0.05
-13618354.5,4631589.645,-19500,-0.03,0.05
-13615789.37,4631570.788,-19500,-0.03,0.05
-13613224.25,4631551.288,-19500,-0.03,0.05
-13610659.14,4631531.144,-19500,-0.03,0.05
-13608094.06,4631510.359,-19500,-0.03,0.05
-13605529,4631488.93,-19500,-0.03,0.05
-13602963.95,4631466.858,-19500,-0.03,0.05
-13600398.93,4631444.144,-19500,-0.03,0.05
-13597833.92,4631420.786,-19500,-0.03,0.05
-13595268.94,4631396.786,-19500,-0.03,0.05
-13690182.45,4634427.552,-19500,-0.03,0.05
-13687616.42,4634426.7,-19500,-0.03,0.05
-13685050.39,4634425.203,-19500,-0.03,0.05
-13682484.36,4634423.064,-19500,-0.03,0.05
-13679918.34,4634420.28,-19500,-0.03,0.05
-13677352.32,4634416.853,-19500,-0.03,0.05
-13674786.3,4634412.782,-19500,-0.03,0.05
-13672220.28,4634408.067,-19500,-0.03,0.05
-13669654.27,4634402.708,-19500,-0.03,0.05
-13667088.27,4634396.706,-19500,-0.03,0.05
-13664522.27,4634390.061,-19500,-0.03,0.05
-13661956.28,4634382.771,-19500,-0.03,0.05
-13659390.29,4634374.838,-19500,-0.03,0.05
-13656824.31,4634366.261,-19500,-0.03,0.05
-13654258.34,4634357.04,-19500,-0.03,0.05
-13651692.38,4634347.176,-19500,-0.03,0.05
-13638862.72,4634288.2,-19500,-0.03,0.05
-13636296.82,4634274.475,-19500,-0.03,0.05
